Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-02-19,28.616392135620117,28.745606306357125,28.589659341463797,28.623075334159196,149449600
2015-02-20,28.850313186645508,28.850313186645508,28.52727947176931,28.654263638576644,195793600
2015-02-23,29.630050659179688,29.630050659179688,28.885958473516727,28.966160250374262,283896400
2015-02-24,29.445138931274414,29.763719417690286,29.222356610481487,29.61668227011373,276912400
2015-02-25,28.692142486572266,29.318163857396602,28.549561893076035,29.309250658146496,298846800
2015-02-26,29.055278778076172,29.15553017329183,28.20647841951973,28.692142396043774,365150000
2015-02-27,28.61862564086914,29.08869659224438,28.56961324598533,28.961709005666517,248059200
2015-03-02,28.75897216796875,29.024083703045708,28.58297561073508,28.794618159106065,192386800
2015-03-03,28.819124221801758,28.854770212776685,28.53618969244507,28.73001264375324,151265200
2015-03-04,28.636442184448242,28.863681136539967,28.587433194182317,28.7612031577263,126665200
2015-03-05,28.161916732788086,28.68322659841273,28.017107870216446,28.645354008112353,226068400
2015-03-06,28.204242706298828,28.821349014026374,28.12849752976883,28.605249881452455,291368400
2015-03-09,28.324554443359375,28.865917447692816,27.86116663945167,28.50723594494099,354114000
2015-03-10,27.738632202148438,28.34237219558365,27.580456930040572,28.161919027348322,275426400
2015-03-11,27.2329158782959,27.796554990966435,27.203954782675737,27.79210009152278,275756000
2015-03-12,27.725269317626953,27.82552241859193,27.09702301042018,27.248515112142833,193450800
2015-03-13,27.533668518066406,27.936905708282026,27.308659578991268,27.714123368821554,207309200
2015-03-16,27.836650848388672,27.836650848388672,27.37326490383142,27.598273828459313,143497200
2015-03-17,28.30226707458496,28.364645854300864,27.992599775499386,28.048295357344912,204092400
2015-03-18,28.620853424072266,28.7745738144365,28.15301075304013,28.293363044441357,261083600
2015-03-19,28.404752731323242,28.79462188645905,28.382474833825835,28.68323069927739,183238000
2015-03-20,28.048301696777344,28.60525594142023,27.883443213167936,28.5718399445157,274780400
2015-03-23,28.34014320373535,28.482723775101412,28.186422834730436,28.32009360761879,150838800
2015-03-24,28.224300384521484,28.525054559149737,28.19533758719538,28.344603074189592,131369200
2015-03-25,27.48689079284668,28.253262761877014,27.48689079284668,28.190883964341012,206620800
2015-03-26,27.678478240966797,27.821058806687994,27.313115328844432,27.34876132012194,190291600
2015-03-27,27.45792579650879,27.780959537766382,27.38218061016489,27.75199844293392,158184800
2015-03-30,28.153005599975586,28.159688798386455,27.625010829489707,27.636150626637427,188398800
2015-03-31,27.720815658569336,28.17974688447005,27.70522095768033,28.090633579520755,168362400
2015-04-01,27.680706024169922,27.874527273814653,27.42450599064718,27.80769189126285,162485600
2015-04-02,27.919082641601562,27.972549927020538,27.667339210546782,27.85447555936038,128880400
2015-04-06,28.371339797973633,28.40698579970914,27.698537662317634,27.729727063988747,148776000
2015-04-07,28.07280731201172,28.542876555563243,28.066124112769437,28.435941968297502,140049200
2015-04-08,27.98146629333496,28.159692875335587,27.84111400730336,28.037161887748322,149316800
2015-04-09,28.19533920288086,28.199795802583953,27.77205401460501,28.03716390731661,129936000
2015-04-10,28.31563377380371,28.340139966053933,27.90571510288052,28.059433754629573,160752000
2015-04-13,28.259937286376953,28.64312485295536,28.206470004858815,28.59856566891748,145460400
2015-04-14,28.137414932250977,28.35796900985864,28.050529941081454,28.293361916479697,102098400
2015-04-15,28.244348526000977,28.32232201536702,28.072806849395675,28.161920137111697,115881600
2015-04-16,28.10845184326172,28.31563951998062,28.09508544466522,28.132958040485054,113476000
2015-04-17,27.792095184326172,28.10176248166697,27.727488105786072,27.970321725105368,207828000
2015-04-20,28.427030563354492,28.542876649890996,27.88566932691057,27.9747826163896,188217200
2015-04-21,28.273305892944336,28.5606935986116,28.219836910764798,28.538417405578187,129740400
2015-04-22,28.654273986816406,28.70996959223279,28.141875436802668,28.29113925139178,150618000
2015-04-23,28.888181686401367,29.055268418650506,28.54732502456418,28.58297100996385,183083600
2015-04-24,29.02408790588379,29.102063097864274,28.790165729331633,29.070873700949942,178103600
2015-04-27,29.552078247070312,29.659016225812266,29.217904712126938,29.476333061669838,387816800
2015-04-28,29.086477279663086,29.973150513938137,28.865924821041038,29.9553309086962,475696000
2015-04-29,28.658721923828125,29.315929189196144,28.582976739212466,28.997352054224365,253544400
2015-04-30,27.881216049194336,28.658726103246263,27.754230156700498,28.658726103246263,332781600
2015-05-01,28.727792739868164,28.99067776645209,27.914638256413046,28.0928631748341,234050400
2015-05-04,28.672088623046875,29.088693941596958,28.57406384221156,28.850315188257536,203953200
2015-05-05,28.026016235351562,28.616388017265567,28.021559637170594,28.549552642104565,197085600
2015-05-06,27.850027084350586,28.23766796751676,27.482435800455796,28.195338769461948,288564000
2015-05-07,28.02228355407715,28.205728097991734,27.744878277488812,27.91266298375682,175763600
2015-05-08,28.550243377685547,28.550243377685547,28.212436391614474,28.339952687353417,222201600
2015-05-11,28.259414672851562,28.53681820285766,28.105052219051004,28.498787417855624,168143200
2015-05-12,28.15874481201172,28.38469362395213,27.92384557199335,28.098341370043993,192640000
2015-05-13,28.190067291259766,28.454048621651697,28.158747617043286,28.221386965476245,138776800
2015-05-14,28.847787857055664,28.847787857055664,28.447343128044622,28.503271372596334,180814000
2015-05-15,28.807510375976562,28.96858393307791,28.682231701250593,28.874624927033434,152832000
2015-05-18,29.125185012817383,29.243752584935958,28.715789967854153,28.720265181968493,203531600
2015-05-19,29.09834861755371,29.279555583127085,29.002150262176887,29.237049571234245,178532800
2015-05-20,29.096099853515625,29.30191531631098,28.935026288964824,29.082677625401065,145819600
2015-05-21,29.393638610839844,29.447330937222763,29.04464702332097,29.098339349703892,158921600
2015-05-22,29.65091323852539,29.747111583218956,29.395880609079995,29.440625930475374,182384000
2015-05-26,28.997669219970703,29.7336866795476,28.885812753714266,29.66433621664276,282790400
2015-05-27,29.53905487060547,29.58827199011764,29.093868308093384,29.158743558220227,183332800
2015-05-28,29.48089027404785,29.51892106333219,29.328767116910498,29.49878771846198,122933200
2015-05-29,29.145322799682617,29.40706654107393,29.060310786489495,29.35784941907672,203538000
2015-06-01,29.203489303588867,29.393646691582546,29.093872134105272,29.145325160874897,128451200
2015-06-02,29.073740005493164,29.230338406743176,28.93056383669471,29.051367342347824,134670400
2015-06-03,29.109521865844727,29.292968084951948,29.060304754064152,29.23032874515631,123934000
2015-06-04,28.93950653076172,29.21243659513627,28.83883638882423,28.988723651458024,153800400
2015-06-05,28.780664443969727,29.013327781477088,28.71578920218846,28.9708217824947,142507200
2015-06-08,28.590517044067383,28.905953137737967,28.373515199223547,28.83659925254539,210699200
2015-06-09,28.5054988861084,28.653150227541797,28.102816667896892,28.344425316106168,224301600
2015-06-10,28.83211898803711,28.935025008085386,28.601693272575396,28.617353106947167,156349200
2015-06-11,28.767255783081055,29.12295865771271,28.742647214884478,28.89924564268555,141563600
2015-06-12,28.449573516845703,28.709081340547552,28.436151286928105,28.677761666210326,147544800
2015-06-15,28.39363670349121,28.46522475274388,28.12294433891726,28.210192220606643,175955600
2015-06-16,28.545766830444336,28.601695057661818,28.270600908338984,28.418250540660235,125976400
2015-06-17,28.47865867614746,28.60841088751629,28.35337826590972,28.57261770373002,131672400
2015-06-18,28.608415603637695,28.704612254438228,28.460765922638398,28.463003530367136,141628800
2015-06-19,28.32205581665039,28.594985856820955,28.277313914600267,28.570377298655142,218867600
2015-06-22,28.54800796508789,28.648678103801466,28.429440381822584,28.521161798260287,136157200
2015-06-23,28.418254852294922,28.548008768756393,28.384697569514294,28.51892670063681,121075600
2015-06-24,28.659862518310547,29.037937901930512,28.43838720386298,28.458520547542694,221123600
2015-06-25,28.523401260375977,28.903712594463244,28.523401260375977,28.827651010363535,127752400
2015-06-26,28.355613708496094,28.633017262140346,28.301923083518474,28.56142919323879,176267200
2015-06-29,27.85896873474121,28.292972331386583,27.847784113186954,28.067021811744045,196645600
2015-06-30,28.060312271118164,28.21467473565285,27.932795972048606,28.09163194409706,177482800
2015-07-01,28.32205581665039,28.39811909828859,28.18559079656511,28.389170376519733,120955200
2015-07-02,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000
2015-07-06,28.187833786010742,28.239288519308115,27.93056353311286,27.950698587635998,112241600
2015-07-07,28.118478775024414,28.221386518218267,27.688948651387808,28.163220678397668,187787200
2015-07-08,27.420495986938477,27.883581721345053,27.41378487158096,27.847788537173503,243046400
2015-07-09,26.8612117767334,27.753825900826275,26.671056125185988,27.706846389747096,314380000
2015-07-10,27.57933235168457,27.70684866560066,27.116246610958314,27.279557816328783,245418000
2015-07-13,28.111770629882812,28.13414158393267,27.811994383872626,27.970830376459347,165762000
2015-07-14,28.1005859375,28.27060827041979,27.973069614508784,28.19678258163685,127072400
2015-07-15,28.37128257751465,28.4451082771084,28.093878935556152,28.12519861899688,134596800
2015-07-16,28.749345779418945,28.76277142187389,28.489839682828933,28.57708758405088,144889600
2015-07-17,28.997669219970703,28.997669219970703,28.70460582455299,28.87686573839267,184658800
2015-07-20,29.545766830444336,29.747107091969966,29.239277810386028,29.299681254279015,235600800
2015-07-21,29.250473022460938,29.735929794159023,29.154278076665182,29.720271660150324,307025600
2015-07-22,28.013328552246094,28.075967888791432,27.290735161569152,27.290735161569152,461802400
2015-07-23,27.999908447265625,28.431672722150573,27.977535790980276,28.23256837012807,203998000
2015-07-24,27.852262496948242,28.12966607925639,27.718035067237487,28.035707049138296,168649200
2015-07-27,27.46523666381836,27.653156419384597,27.31982461946616,27.53682473574972,177822000
2015-07-28,27.601703643798828,27.720272943099157,27.416023189184777,27.601703643798828,134472400
2015-07-29,27.514453887939453,27.62854796472452,27.35338029878272,27.550248777438405,148046800
2015-07-30,27.375751495361328,27.420493398050073,27.22810014425895,27.364565166292053,134513200
2015-07-31,27.136377334594727,27.436151822122643,27.049129434087703,27.42720310068678,171540000
2015-08-03,26.496562957763672,27.42049684821354,26.290745741833785,27.18112405444208,279904000
2015-08-04,25.646453857421875,26.331014975776036,25.335492976418223,26.26837561942918,496554400
2015-08-05,25.81648063659668,26.272855363095626,25.078227051155345,25.268382760497886,397250400
2015-08-06,25.87265396118164,26.180528605790244,25.64568237253006,26.061424329374656,211612000
2015-08-07,25.960296630859375,26.124347048434043,25.731077307919982,25.749055764685426,154681600
2015-08-10,26.904151916503906,26.964827080452608,26.18727662897868,26.18727662897868,219806400
2015-08-11,25.504100799560547,26.558064120270025,25.468145605070305,26.474915054074167,388331200
2015-08-12,25.897375106811523,25.93782577939821,24.63666447813325,25.288368996687595,404870000
2015-08-13,25.87714195251465,26.158048830604216,25.74005925884538,26.07714751255286,194143200
2015-08-14,26.05918312072754,26.137836746125146,25.620968840283417,25.690633234989807,171718000
2015-08-17,26.32884979248047,26.438964846684726,25.955804506474045,26.07715652549348,163538800
2015-08-18,26.18052864074707,26.39177122306131,26.070413592624128,26.16479791958665,138242800
2015-08-19,25.845684051513672,26.185018372166716,25.771524214078337,26.090634059714336,193146000
2015-08-20,25.315340042114258,25.69737288927246,25.086118962203077,25.636697729602044,274006400
2015-08-21,23.76697540283203,25.146790186489138,23.74225545438541,24.816443343175152,513102000
2015-08-24,23.1737003326416,24.450141580271602,20.674751491642034,21.31971446518457,648825200
2015-08-25,23.313026428222656,24.96925423182035,23.259092780102446,24.96925423182035,414406400
2015-08-26,24.650148391723633,24.695092820042845,23.60742188113359,24.065860536453663,387098400
2015-08-27,25.37601661682129,25.447928746691215,24.72431197545734,25.220957104785757,338464400
2015-08-28,25.45915985107422,25.463653608053637,25.0658901063542,25.207466597226198,212657600
2015-08-31,25.340055465698242,25.737818965695475,25.169263554370836,25.176005047071126,224917200
2015-09-01,24.207439422607422,25.14229693113925,24.12653807774639,24.75352264315936,307383600
2015-09-02,25.245670318603516,25.245670318603516,24.524301427279433,24.771500931846628,247555200
2015-09-03,24.80296516418457,25.34455297027077,24.728805304475586,25.279382340331384,212935600
2015-09-04,24.55575942993164,24.820935640339997,24.384969251005455,24.48834279546704,199985200
2015-09-08,25.238929748535156,25.295111144441982,24.791726317182476,25.113083970350317,219374400
2015-09-09,24.75351905822754,25.62320581775102,24.668122254064002,25.5647784106621,340043200
2015-09-10,25.297351837158203,25.45690675136854,24.69733510741237,24.780482452912036,251571200
2015-09-11,25.66590690612793,25.66590690612793,25.11532995053779,25.122071443252118,199662000
2015-09-14,25.91310691833496,26.268173757691024,25.811981089875907,26.198509374286793,233453600
2015-09-15,26.131088256835938,26.1872696477268,25.713098571446302,26.05243465249272,173364800
2015-09-16,26.16029930114746,26.18951300229648,25.942315266633322,26.12434239402279,148694000
2015-09-17,25.600736618041992,26.17828126650722,25.555792189683,25.991760345749377,256450400
2015-09-18,25.4951171875,25.686135308277102,25.14005206268317,25.21645793937788,297141200
2015-09-21,25.890625,25.926581903456473,25.542301498992934,25.54454751956932,200888000
2015-09-22,25.4838809967041,25.65916667396787,25.286121389928482,25.479385524993692,201384800
2015-09-23,25.69062614440918,25.780516711991236,25.46140682586891,25.53556495819313,143026800
2015-09-24,25.843441009521484,25.955803796519405,25.252413367139653,25.450171255028767,200878000
2015-09-25,25.778268814086914,26.223226177832004,25.62320762884666,26.167044787761764,224607600
2015-09-28,25.26814842224121,25.746813359716448,25.26814842224121,25.58501064436697,208436000
2015-09-29,24.508573532104492,25.508603486722965,24.238903496319892,25.355790009239616,293461600
2015-09-30,24.787229537963867,25.06588874762334,24.43441048326375,24.758014118361228,265892000
2015-10-01,24.625429153442383,24.63441838227001,24.11530113322495,24.510818629040212,255716400
2015-10-02,24.805206298828125,24.94678449665644,24.169234277235294,24.2726078274395,232079200
2015-10-05,24.895099639892578,25.02768862450485,24.510819101337205,24.69284627367393,208258800
2015-10-06,25.014205932617188,25.110838008986548,24.66812830363205,24.861392456370766,192787200
2015-10-07,24.895099639892578,25.11757748547303,24.587226690584302,25.11083599235243,187062400
2015-10-08,24.607450485229492,24.762511680769144,24.31755428746931,24.762511680769144,247918400
2015-10-09,25.196231842041016,25.232187042142122,24.605202488226055,24.719813010430943,211064400
2015-10-12,25.07937240600586,25.337807145516006,25.043417207593652,25.33331338865947,121868800
2015-10-13,25.122072219848633,25.270390207708786,24.872626694587392,24.90408813790682,132197200
2015-10-14,24.76700782775879,25.061397811041235,24.620935846874744,25.00971188388734,177849600
2015-10-15,25.137805938720703,25.19173960305315,24.829931247220777,24.928811060597162,150694000
2015-10-16,24.953527450561523,25.169263791604298,24.838916930016286,25.119823891976157,156930400
2015-10-19,25.10859489440918,25.1130886525307,24.74453876382969,24.89959999408918,119036800
2015-10-20,25.56702423095703,25.656914790914158,24.904084565997888,25.020941093778276,195871200
2015-10-21,25.56477928161621,25.973779717771897,25.551294582619498,25.618712934043362,167180800
2015-10-22,25.95580291748047,25.95580291748047,25.641186781637312,25.69287441629469,166616400
2015-10-23,26.76031494140625,26.794024111816796,26.142319770451564,26.225467114341996,237467600
2015-10-26,25.906356811523438,26.54682417936434,25.825455489846735,26.535588932448995,265335200
2015-10-27,25.742311477661133,26.189514825406913,25.616464008483966,25.933327845128844,279537600
2015-10-28,26.803020477294922,26.80976368522015,26.081651536112677,26.277163417459718,342205600
2015-10-29,27.086166381835938,27.12212328764769,26.578286231622595,26.67491827284213,204909200
2015-10-30,26.85470199584961,27.241230198481244,26.843465033055978,27.189542569958256,197461200
2015-11-02,27.232240676879883,27.272691342172127,26.879421651921895,27.146845589938383,128813200
2015-11-03,27.54461097717285,27.75135807455724,27.1243735756138,27.14459976694483,182076000
2015-11-04,27.416515350341797,27.825515756659545,27.33112026401867,27.670454588408827,179544400
2015-11-05,27.290130615234375,27.689598432935576,27.12312235636019,27.50002004779122,158210800
2015-11-06,27.32172966003418,27.490995294085657,27.222428325588147,27.33301472438124,132169200
2015-11-09,27.21114158630371,27.490993601922444,27.093784844869713,27.299159572843948,135485600
2015-11-10,26.353530883789062,26.646925347764615,26.193292951631655,26.382871363302094,236511600
2015-11-11,26.204574584960938,26.50022464567781,26.001455499718507,26.26325381444406,180872000
2015-11-12,26.116559982299805,26.36481590890519,26.100761924839254,26.2384314492208,130102400
2015-11-13,25.353736877441406,26.082708373742992,25.33793881885205,25.999203365851095,183249600
2015-11-16,25.76899528503418,25.7825359821824,25.05130906457997,25.137069682949928,152426800
2015-11-17,25.658414840698242,25.96535000733251,25.574909837970388,25.936009527581543,110467600
2015-11-18,26.470888137817383,26.51602495087476,26.066907290075378,26.12558652453721,186698800
2015-11-19,26.807165145874023,27.026082330436413,26.351277082552787,26.54988149358771,173183200
2015-11-20,26.92452049255371,27.064445646040554,26.822960080463307,26.901950364183147,137148400
2015-11-23,26.57470703125,27.021569104552775,26.48217431615619,26.917751324056567,129930000
2015-11-24,26.829727172851562,26.93580056462235,26.432518445268354,26.47991260974616,171212800
2015-11-25,26.637903213500977,26.90872932656921,26.613077443423236,26.904214610995353,85553200
2015-11-27,26.588245391845703,26.723659277317896,26.540851220674067,26.69657615585164,52185600
2015-11-30,26.698827743530273,26.9493409669156,26.574698949291164,26.628863458659726,156721200
2015-12-01,26.482173919677734,26.81393486397417,26.373844869617187,26.8003941631814,139409600
2015-12-02,26.242944717407227,26.65595329488644,26.197807901863122,26.48217293913744,133546400
2015-12-03,25.999202728271484,26.3580467958002,25.77802991344428,26.303882270801992,166278000
2015-12-04,26.863584518432617,26.91323604701471,25.978889876716135,26.019513698114295,231108000
2015-12-07,26.69431495666504,27.050901589617084,26.588241565179153,26.85229722635891,128336800
2015-12-08,26.68303680419922,26.76654008635242,26.373844275475854,26.522797146418345,137238000
2015-12-09,26.093992233276367,26.561165340666943,25.972120763279804,26.54988027568499,185445600
2015-12-10,26.218122482299805,26.39190286144654,26.069169593461975,26.18878372043189,116850800
2015-12-11,25.54330825805664,26.04207736666678,25.468830978734992,25.996940560819052,187544800
2015-12-14,25.38533592224121,25.430472742680664,24.77823587273239,25.3176289697227,257274800
2015-12-15,24.93621063232422,25.45754991228746,24.90461452103662,25.263458530458536,213292400
2015-12-16,25.128042221069336,25.274739421745334,24.55479755936229,25.067107361453118,224954000
2015-12-17,24.59541893005371,25.3334161300783,24.59541893005371,25.281507259231855,179091200
2015-12-18,23.929643630981445,24.717292467295476,23.87999210904976,24.579624686292426,385813200
2015-12-21,24.223039627075195,24.232067333638206,23.82582914759757,24.21175456340669,190362400
2015-12-22,24.200468063354492,24.311054441066283,24.02443039113775,24.238834519846108,131157600
2015-12-23,24.51192283630371,24.566087361527327,24.193702591664135,24.209500649931822,130629600
2015-12-24,24.381019592285156,24.59993673598354,24.36296417959976,24.59993673598354,54281600
2015-12-28,24.107938766479492,24.304287512043896,23.963498903716822,24.281717384476803,106816800
2015-12-29,24.541259765625,24.696984701123718,24.11696785959983,24.139536266605376,123724800
2015-12-30,24.22078514099121,24.532233305967367,24.189189025204897,24.505151904927196,100855200
2015-12-31,23.755868911743164,24.155335065776598,23.656565851637144,24.150822072980475,163649200
2016-01-04,23.776172637939453,23.780687351203966,23.02012002084233,23.157789503813706,270597600
2016-01-05,23.180356979370117,23.889015410057013,23.112651779832156,23.866447010211026,223164000
2016-01-06,22.726736068725586,23.103635593674117,22.53941670694449,22.695139948817477,273829600
2016-01-07,21.767559051513672,22.598089134324233,21.763046059055895,22.27084294257667,324377600
2016-01-08,21.882661819458008,22.367890333756343,21.837525004022453,22.24150587304948,283192000
2016-01-11,22.23698616027832,22.35660024397062,21.96841751978212,22.33628919814759,198957600
2016-01-12,22.55972671508789,22.724479379997394,22.306956045675555,22.69288326155327,196616800
2016-01-13,21.979705810546875,22.837319011904945,21.959394761740434,22.640970264147654,249758400
2016-01-14,22.46042823791504,22.677089839925177,21.607329421741404,22.108356147902978,252680400
2016-01-15,21.921024322509766,22.05192347421547,21.521558240345804,21.711134897139864,319335600
2016-01-19,21.814952850341797,22.26407045768398,21.553154544564787,22.209905944090366,212350800
2016-01-20,21.84429359436035,22.160256442532464,21.08372609034322,21.462881163777954,289337600
2016-01-21,21.733699798583984,22.09028462282256,21.426764761672455,21.90522100249576,208646000
2016-01-22,22.88922882080078,22.898256528600793,22.200882889177166,22.259560407088433,263202000
2016-01-25,22.442365646362305,22.914051696874395,22.39045676352377,22.91179433974429,207178000
2016-01-26,22.566495895385742,22.767357661587205,22.133176246177587,22.552955194428996,300308000
2016-01-27,21.083724975585938,21.80818161437232,21.065669563077257,21.675026821303355,533478800
2016-01-28,21.23493766784668,21.331983369121573,20.851269577332417,21.167232445798984,222715200
2016-01-29,21.96841812133789,21.96841812133789,21.29361304917428,21.392916089762736,257666000
2016-02-01,21.763042449951172,21.826234665034523,21.53058463509796,21.77207015522861,163774000
2016-02-02,21.322961807250977,21.675033856144044,21.277823261329132,21.53510694657552,149428800
2016-02-03,21.74498748779297,21.855573866469204,21.232677686209847,21.4403097462963,183857200
2016-02-04,21.919715881347656,22.085362531753155,21.599770613033634,21.75180135564528,185886800
2016-02-05,21.334280014038086,21.99232560862704,21.259400318732908,21.9015604005454,185672400
2016-02-08,21.55891990661621,21.715488084215153,21.111902776017924,21.132324034799613,216085600
2016-02-09,21.554384231567383,21.76995180866636,21.313857911151835,21.39554642208585,177324800
2016-02-10,21.391006469726562,21.86298413186225,21.352431821787203,21.765411843355377,169374400
2016-02-11,21.261667251586914,21.493118608498282,21.0097946326434,21.28209024482134,200298800
2016-02-12,21.327470779418945,21.443196451353334,21.105097859767017,21.37285424449232,161405600
2016-02-16,21.928787231445312,21.976438569103458,21.468155902881136,21.561188972251205,196231600
2016-02-17,22.264616012573242,22.28503727072228,21.817598895823483,21.93559242682248,179452800
2016-02-18,21.842565536499023,22.439343908551155,21.803989152648878,22.4279976077948,156084000
2016-02-19,21.79264259338379,21.956019614625014,21.738184163370807,21.783565899847915,141496800
2016-02-22,21.98324966430664,21.987788877026798,21.76541419620413,21.8539098010207,137123200
2016-02-23,21.486312866210938,21.897023319567282,21.45454530248185,21.87433244993256,127770400
2016-02-24,21.806255340576172,21.86979045996581,21.17543989634739,21.325202733081966,145022800
2016-02-25,21.95602035522461,21.95602035522461,21.613382520297414,21.794912934733603,110330800
2016-02-26,21.99005699157715,22.241927881981823,21.9151755675962,22.05585999073366,115964400
2016-02-29,21.940141677856445,22.289586681657887,21.93106498190284,21.97871633725721,140865200
2016-03-01,22.811481475830078,22.86593991500341,22.1057844483328,22.157975012142394,201628400
2016-03-02,22.861391067504883,22.893158618829595,22.609518531143433,22.806932655405618,132678400
2016-03-03,23.031585693359375,23.079237042222026,22.793327217843622,22.82282690847467,147822800
2016-03-04,23.374225616455078,23.542140155477888,23.002089756349037,23.229001950618702,184220400
2016-03-07,23.115537643432617,23.333373064817575,22.90904678901025,23.233531180815373,143315600
2016-03-08,22.924930572509766,23.09057717725694,22.78197656409659,22.868202544078848,126247600
2016-03-09,22.945350646972656,23.049729998276305,22.75247398985753,22.988462765883884,108806800
2016-03-10,22.95669937133789,23.19949527690353,22.725249764552814,23.01115952804202,134054400
2016-03-11,23.204036712646484,23.208574193872277,23.03158299562731,23.199497500218392,109632800
2016-03-14,23.263036727905273,23.351534073839893,23.09512219369614,23.124621886075218,100304400
2016-03-15,23.73047637939453,23.86662334218389,23.5648297250124,23.589790203497415,160270800
2016-03-16,24.045881271362305,24.123030572857438,23.732741390417143,23.737280602977062,153214000
2016-03-17,24.007305145263672,24.1593358638334,23.816698047114713,23.943768291745858,137682800
2016-03-18,24.034530639648438,24.166140080929782,23.868885766313326,24.12983331180305,176820800
2016-03-21,24.032264709472656,24.42709133406078,23.857541398516656,24.036802190379614,142010800
2016-03-22,24.21607208251953,24.34541197700034,23.873434150009633,23.882510846436702,129777600
2016-03-23,24.082183837890625,24.295481794998434,24.029995017237972,24.161604468696073,102814000
2016-03-24,23.97780418395996,24.109413633873384,23.800813000863634,23.932422450777057,104532000
2016-03-28,23.8688907623291,24.09580292326022,23.83939107343852,24.05268905869854,77645600
2016-03-29,24.43389892578125,24.4588593992906,23.798544251146826,23.80081385724828,124760400
2016-03-30,24.860492706298828,25.055637278930124,24.642657266636444,24.65400356575308,182404400
2016-03-31,24.731151580810547,24.937642441878825,24.706191109006642,24.896798190854444,103553600
2016-04-01,24.958070755004883,24.96034036159266,24.55189773592193,24.683507218771673,103496000
2016-04-04,25.2144775390625,25.45727345883473,25.021600835720086,25.055638002851232,149424800
2016-04-05,24.917219161987305,25.125979626582534,24.82872357432712,24.849146565203664,106314800
2016-04-06,25.178173065185547,25.182712277858766,24.77880717885951,25.012528157863297,105616400
2016-04-07,24.62903594970703,25.055630012257456,24.533733297094972,24.94898106381943,127207600
2016-04-08,24.656269073486328,24.908139906228637,24.545080900471824,24.712997097235892,94326800
2016-04-11,24.737957000732422,25.098748149006557,24.694844877868427,24.726612434169045,117630000
2016-04-12,25.060171127319336,25.07378529838365,24.65626789452771,24.810566449794788,108929200
2016-04-13,25.423234939575195,25.49130753901483,25.14186438658,25.14186438658,133029200
2016-04-14,25.43685531616211,25.50266005684216,25.262133697337713,25.327938438017764,101895600
